VIN,MODEL_YEAR,FACTORY_CODE,MODEL_NAME,DAYS_TO_FAIL_MINZERO,MILES_TO_FAIL,RO_DATE,CUST_RO_STATE_CD,CLM_SK,VIN_SK
2HGFG12998H563192,2008,HCM,CIVIC,1148,31705,7/25/2011,IL,58694661,28497017
2HGFG12998H567999,2008,HCM,CIVIC,477,13061,1/14/2010,HI,52000918,28616340
2HGFG12999H500787,2009,HCM,CIVIC,167,8398,3/19/2009,VA,49148380,28998843
2HGFG12999H501275,2009,HCM,CIVIC,935,30580,7/19/2011,LA,58617461,29020571
2HGFG12999H520960,2009,HCM,CIVIC,510,32335,1/31/2011,FL,56662645,29506064
2HGFG129X8H501400,2008,HCM,CIVIC,4,222,10/11/2007,VA,37870500,26707428
2HGFG129X8H552105,2008,HCM,CIVIC,1232,113528,10/19/2011,TX,60418380,28242864
2HGFG129X8H556560,2008,HCM,CIVIC,1300,34116,12/19/2011,NY,61865979,28341312
2HGFG129X8H572967,2008,HCM,CIVIC,544,46122,1/18/2010,IA,52003130,28743075
2HGFG129X9H511409,2009,HCM,CIVIC,1102,61035,1/5/2012,AZ,62191052,29323534
2HGFG129X9H511507,2009,HCM,CIVIC,778,25813,9/24/2011,VA,59708488,29323537
2HGFG129X9H515704,2009,HCM,CIVIC,827,35688,9/13/2011,TX,59445797,29411952
2HGFG1A66AH509491,2010,HCM,CIVIC,744,19048,1/12/2012,FL,62315574,30676736
2HGFG1A68AH512330,2010,HCM,CIVIC,477,13016,6/14/2011,FL,58141618,30739778
2HGFG1A69AH513342,2010,HCM,CIVIC,212,8831,12/1/2010,IL,56531739,30763699
2HGFG1A81AH528595,2010,HCM,CIVIC,439,12525,8/11/2011,OH,58962291,31297773
2HGFG1A85AH504493,2010,HCM,CIVIC,603,10596,7/19/2011,FL,58816436,30539901
2HGFG1B60AH507248,2010,HCM,CIVIC,111,7612,7/6/2010,LA,54229852,30621919
2HGFG1B60AH512594,2010,HCM,CIVIC,597,24012,12/14/2011,IN,61777202,30744971
2HGFG1B60AH517309,2010,HCM,CIVIC,411,18076,7/13/2011,TX,58586335,30849199
2HGFG1B61AH516928,2010,HCM,CIVIC,593,18266,10/13/2011,FL,60904372,30838284
2HGFG1B61AH521319,2010,HCM,CIVIC,170,5964,12/22/2010,AZ,56186388,30957843
2HGFG1B62AH500267,2010,HCM,CIVIC,680,34142,8/16/2011,TX,58955928,30299144
2HGFG1B62AH529929,2010,HCM,CIVIC,386,11548,7/8/2011,AZ,58465854,31398589
2HGFG1B63AH500195,2010,HCM,CIVIC,573,31105,4/22/2011,TX,57655728,30299148
2HGFG1B63AH501007,2010,HCM,CIVIC,769,29751,12/2/2011,AZ,62358428,30357100
2HGFG1B63AH507194,2010,HCM,CIVIC,307,13565,12/3/2010,TX,56078065,30621954
2HGFG1B63AH517871,2010,HCM,CIVIC,589,33697,10/12/2011,LA,60215006,30864057
2HGFG1B63AH522570,2010,HCM,CIVIC,521,17354,10/4/2011,OK,60069595,30994244
2HGFG1B63AH522634,2010,HCM,CIVIC,540,32276,10/5/2011,NY,60051421,30994222
2HGFG1B63AH523119,2010,HCM,CIVIC,533,23853,11/22/2011,MD,61372678,31015248
2HGFG1B64AH504725,2010,HCM,CIVIC,572,13230,8/24/2011,TX,59101937,30544887
2HGFG1B64AH504806,2010,HCM,CIVIC,243,20950,9/9/2010,FL,55089442,30544874
2HGFG1B64AH515241,2010,HCM,CIVIC,544,30934,9/29/2011,TN,59812519,30803176
2HGFG1B64AH519631,2010,HCM,CIVIC,565,31015,12/29/2011,TX,62057279,30910208
2HGFG1B65AH501378,2010,HCM,CIVIC,693,41131,12/13/2011,TX,61808204,30409394
2HGFG1B65AH508976,2010,HCM,CIVIC,250,6525,8/21/2010,NC,54860805,30667806
2HGFG1B65AH515233,2010,HCM,CIVIC,372,11432,3/7/2011,FL,57154532,30803208
2HGFG1B65AH519962,2010,HCM,CIVIC,450,35507,5/19/2011,TX,57905917,30918534
2HGFG1B65AH521260,2010,HCM,CIVIC,254,7922,12/9/2010,PA,56071412,30956866
2HGFG1B65AH527530,2010,HCM,CIVIC,547,24785,11/29/2011,AL,61455465,31213922
2HGFG1B66AH522580,2010,HCM,CIVIC,297,12613,1/28/2011,AL,56643934,30994292
2HGFG1B67AH510423,2010,HCM,CIVIC,453,14502,6/23/2011,GA,58302989,30695892
2HGFG1B67AH512575,2010,HCM,CIVIC,181,11658,10/28/2010,TX,55535932,30745113
2HGFG1B67AH520160,2010,HCM,CIVIC,556,32188,10/18/2011,NM,61126840,30923305
2HGFG1B67AH522362,2010,HCM,CIVIC,540,24395,10/18/2011,FL,60702778,30989748
2HGFG1B68AH503268,2010,HCM,CIVIC,393,9789,12/21/2010,NC,56192474,30487578
2HGFG1B68AH509183,2010,HCM,CIVIC,182,8275,8/27/2010,FL,54892314,30672431
2HGFG1B68AH511032,2010,HCM,CIVIC,242,17996,10/15/2010,TX,55669639,30708298
2HGFG1B68AH513444,2010,HCM,CIVIC,360,24512,2/17/2011,FL,56898913,30768061
2HGFG1B68AH532463,2010,HCM,CIVIC,89,5432,3/2/2011,SC,57053121,31533582
2HGFG1B68AH537338,2010,HCM,CIVIC,315,23955,10/5/2011,IA,60836261,31696679
2HGFG1B68BH506687,2011,HCM,CIVIC,384,13971,1/27/2012,TX,62548267,32049347
2HGFG1B68BH516944,2011,HCM,CIVIC,285,7870,1/5/2012,TX,62173361,32498329
2HGFG1B69AH501562,2010,HCM,CIVIC,828,33906,1/23/2012,AL,62547035,30420147
2HGFG1B69AH511590,2010,HCM,CIVIC,378,19403,2/5/2011,AZ,56731723,30723106
2HGFG1B69AH523514,2010,HCM,CIVIC,0,21,6/25/2010,GA,54001559,31025942
2HGFG1B69AH527546,2010,HCM,CIVIC,491,18028,11/17/2011,IN,61272509,31214017
2HGFG1B69BH500705,2011,HCM,CIVIC,370,20174,12/13/2011,FL,61770673,31775722
2HGFG1B6XAH502719,2010,HCM,CIVIC,324,8320,2/14/2011,FL,56835068,30467126
2HGFG1B6XAH507130,2010,HCM,CIVIC,541,26707,6/9/2011,IN,58134322,30621857
2HGFG1B6XAH507208,2010,HCM,CIVIC,297,19663,12/13/2010,LA,56096998,30621887
2HGFG1B80AH503816,2010,HCM,CIVIC,760,16263,1/11/2012,NC,62261154,30517658
2HGFG1B80AH515707,2010,HCM,CIVIC,440,27300,10/3/2011,WA,59910109,30813113
2HGFG1B80AH516372,2010,HCM,CIVIC,180,12639,10/27/2010,TX,55530939,30827757
2HGFG1B81AH509379,2010,HCM,CIVIC,571,35789,10/22/2011,AZ,60599432,30676852
2HGFG1B81AH511309,2010,HCM,CIVIC,260,6561,9/10/2010,WA,55095305,30715275
2HGFG1B81AH522942,2010,HCM,CIVIC,546,27596,9/19/2011,CA,59784149,31008257
2HGFG1B81AH525579,2010,HCM,CIVIC,593,22262,12/13/2011,SC,61852161,31094516
2HGFG1B82AH500125,2010,HCM,CIVIC,328,17785,9/24/2010,TX,55124221,30294060
2HGFG1B82AH500156,2010,HCM,CIVIC,683,31707,10/28/2011,SC,61012937,30294063
2HGFG1B82AH500626,2010,HCM,CIVIC,703,34907,10/31/2011,TX,60899489,30313747
2HGFG1B82AH511447,2010,HCM,CIVIC,352,10349,1/5/2011,FL,56353012,30723191
2HGFG1B82AH516714,2010,HCM,CIVIC,522,20043,8/23/2011,CA,59111415,30838491
2HGFG1B83AH500442,2010,HCM,CIVIC,276,8631,12/28/2010,AL,56237689,30303882
2HGFG1B83AH512252,2010,HCM,CIVIC,231,9429,10/22/2010,AZ,55551203,30739978
2HGFG1B83AH521338,2010,HCM,CIVIC,522,26126,11/23/2011,FL,61744887,30956952
2HGFG1B83BH502662,2011,HCM,CIVIC,344,14058,11/1/2011,NC,60791318,31848801
2HGFG1B84AH507044,2010,HCM,CIVIC,372,22930,1/11/2011,AZ,56400540,30614836
2HGFG1B84AH511692,2010,HCM,CIVIC,298,9113,1/3/2011,NY,56314644,30728610
2HGFG1B84AH521476,2010,HCM,CIVIC,393,24095,8/23/2011,GA,59095026,30960704
2HGFG1B85AH513841,2010,HCM,CIVIC,305,22801,1/14/2011,MD,56498369,30775427
2HGFG1B85AH522197,2010,HCM,CIVIC,638,36658,1/5/2012,NJ,62170830,30986880
2HGFG1B85AH527982,2010,HCM,CIVIC,412,16935,8/12/2011,FL,58973535,31240864
2HGFG1B85BH503702,2011,HCM,CIVIC,205,14006,11/25/2011,MD,61482736,31881732
2HGFG1B86AH513184,2010,HCM,CIVIC,473,32309,9/27/2011,GA,59702865,30756744
2HGFG1B86AH516179,2010,HCM,CIVIC,631,32283,11/21/2011,FL,61388756,30824076
2HGFG1B86AH530924,2010,HCM,CIVIC,489,29129,11/22/2011,TX,61405520,31460263
2HGFG1B86AH531717,2010,HCM,CIVIC,384,27636,9/1/2011,AZ,59265827,31500302
2HGFG1B87AH502761,2010,HCM,CIVIC,602,34751,8/22/2011,VA,59124979,30467205
2HGFG1B87AH508656,2010,HCM,CIVIC,589,23800,1/27/2012,TX,62541516,30662904
2HGFG1B87AH524100,2010,HCM,CIVIC,586,32803,11/23/2011,FL,61625246,31051303
2HGFG1B87AH533640,2010,HCM,CIVIC,501,17681,12/22/2011,MA,62126863,31564353
2HGFG1B87AH535906,2010,HCM,CIVIC,168,11072,2/11/2011,MA,56793194,31627923
2HGFG1B87BH505046,2011,HCM,CIVIC,345,12793,12/7/2011,FL,61755387,31934235
2HGFG1B88BH502883,2011,HCM,CIVIC,261,13566,10/21/2011,VA,60601021,31852936
2HGFG1B89AH502051,2010,HCM,CIVIC,605,35698,1/20/2012,MO,62449324,30443569
2HGFG1B89AH506066,2010,HCM,CIVIC,392,19899,5/27/2011,FL,58098090,30585829
2HGFG1B89AH511400,2010,HCM,CIVIC,650,32461,1/5/2012,FL,62174556,30723319
2HGFG1B89AH511445,2010,HCM,CIVIC,669,36564,11/22/2011,FL,61336802,30723338
2HGFG1B89AH521084,2010,HCM,CIVIC,524,8201,10/31/2011,PA,60754570,30949841
2HGFG1B89AH523708,2010,HCM,CIVIC,186,6943,11/13/2010,CO,55812848,31038709
2HGFG1B89AH527791,2010,HCM,CIVIC,322,19480,3/28/2011,MS,57404729,31225391
2HGFG1B8XAH516881,2010,HCM,CIVIC,691,39519,1/5/2012,AZ,62239628,30838438
2HGFG1B8XAH526598,2010,HCM,CIVIC,322,4886,3/25/2011,AZ,57414299,31140811
2HGFG1B8XAH527167,2010,HCM,CIVIC,629,23820,1/19/2012,TX,62408086,31179349
2HGFG1B8XAH533986,2010,HCM,CIVIC,476,17635,12/1/2011,TX,61516316,31578107
2HGFG1B90AH506384,2010,HCM,CIVIC,553,29875,6/27/2011,TX,58365271,30599641
2HGFG1B90AH518096,2010,HCM,CIVIC,564,33034,11/1/2011,MO,60815884,30869723
2HGFG1B90BH503048,2011,HCM,CIVIC,208,33205,10/3/2011,GA,59997630,31858718
2HGFG1B93AH503298,2010,HCM,CIVIC,492,18278,9/1/2011,UT,59257242,30487568
2HGFG1B93AH515953,2010,HCM,CIVIC,633,27200,1/3/2012,NJ,62121254,30824037
2HGFG1B95AH506803,2010,HCM,CIVIC,561,19086,12/2/2011,TX,61665651,30610935
2HGFG1B95AH510639,2010,HCM,CIVIC,582,33951,11/29/2011,OK,61418307,30708479
2HGFG1B97AH502882,2010,HCM,CIVIC,694,19320,12/13/2011,TX,61783106,30477162
2HGFG1B97AH527880,2010,HCM,CIVIC,518,34091,11/19/2011,TX,61688318,31235247
2HGFG1B99AH515973,2010,HCM,CIVIC,574,19088,10/24/2011,MO,60497317,30824085
2HGFG1B9XAH507963,2010,HCM,CIVIC,319,15316,11/19/2010,MI,55962602,30650961
2HGFG1B9XAH508207,2010,HCM,CIVIC,393,25223,4/22/2011,CA,57688776,30654352
2HGFG1B9XAH529297,2010,HCM,CIVIC,446,17330,10/8/2011,AZ,60067650,31345631
2HGFG21508H703487,2008,HCM,CIVIC,1431,82136,1/20/2012,CA,62542988,27873570
2HGFG21508H708754,2008,HCM,CIVIC,589,24044,3/26/2010,CA,52626794,28843094
2HGFG21509H701658,2009,HCM,CIVIC,318,17898,10/10/2009,AZ,51181468,29319703
2HGFG21509H702499,2009,HCM,CIVIC,524,34908,9/3/2010,TX,54908130,29473128
2HGFG21509H702826,2009,HCM,CIVIC,517,34155,12/9/2010,CA,56092794,29528667
2HGFG21518H704129,2008,HCM,CIVIC,1306,37557,10/31/2011,CA,60827023,28020772
2HGFG21518H704602,2008,HCM,CIVIC,571,26797,3/4/2011,NY,57090156,28131144
2HGFG21518H706138,2008,HCM,CIVIC,997,32473,1/24/2011,FL,56544771,28331541
2HGFG21518H706186,2008,HCM,CIVIC,979,31916,1/31/2011,FL,56935195,28341367
2HGFG21518H707449,2008,HCM,CIVIC,396,9965,10/30/2009,NV,51365838,28586227
2HGFG21518H708892,2008,HCM,CIVIC,1176,45303,10/31/2011,NJ,60754113,28865168
2HGFG21519H700776,2009,HCM,CIVIC,81,2649,8/14/2009,CA,50555600,29155151
2HGFG21519H701555,2009,HCM,CIVIC,262,22574,9/18/2009,FL,50871051,29306003
2HGFG21519H701930,2009,HCM,CIVIC,852,29761,8/18/2011,TX,59101103,29381615
2HGFG21519H704522,2009,HCM,CIVIC,890,32306,1/24/2012,IA,62550132,29781480
2HGFG21528H700624,2008,HCM,CIVIC,1154,45322,2/22/2011,AZ,56955462,27213198
2HGFG21528H700767,2008,HCM,CIVIC,928,20153,4/30/2010,AZ,53071696,27221393
2HGFG21528H704026,2008,HCM,CIVIC,1091,25691,5/16/2011,FL,57906601,27994945
2HGFG21528H704060,2008,HCM,CIVIC,33,1219,3/31/2008,TX,44809188,27994900
2HGFG21528H705080,2008,HCM,CIVIC,641,27887,1/7/2010,CA,52004604,28197747
2HGFG21528H705113,2008,HCM,CIVIC,975,32438,11/29/2010,LA,55974330,28197749
2HGFG21528H705323,2008,HCM,CIVIC,535,11738,9/19/2009,FL,50895438,28213368
2HGFG21528H707413,2008,HCM,CIVIC,1112,78610,7/11/2011,WI,58622604,28579384
2HGFG21529H700205,2009,HCM,CIVIC,963,35856,5/25/2011,CA,57972129,29070342
2HGFG21529H700477,2009,HCM,CIVIC,147,5389,3/2/2009,MA,49009189,29113917
2HGFG21529H702701,2009,HCM,CIVIC,652,31501,11/1/2010,CA,55720482,29500511
2HGFG21529H703251,2009,HCM,CIVIC,986,34624,11/17/2011,GA,61459514,29622044
2HGFG21529H703329,2009,HCM,CIVIC,785,31794,7/22/2011,CT,58653608,29633725
2HGFG21529H703377,2009,HCM,CIVIC,740,24967,5/7/2011,TX,57802762,29635806
2HGFG21538H703418,2008,HCM,CIVIC,186,14586,9/22/2008,FL,47218097,27888425
2HGFG21538H706772,2008,HCM,CIVIC,968,32183,1/14/2011,FL,56463227,28456873
2HGFG21538H709042,2008,HCM,CIVIC,767,33217,10/6/2010,NC,55333126,28892469
2HGFG21539H700326,2009,HCM,CIVIC,1011,19958,7/26/2011,FL,58647401,29087579
2HGFG21539H702643,2009,HCM,CIVIC,308,11011,11/18/2009,LA,51495205,29494654
2HGFG21539H703744,2009,HCM,CIVIC,202,6166,9/14/2009,CA,50887606,29696145
2HGFG21539H704814,2009,HCM,CIVIC,154,8725,10/9/2009,MD,51165357,29867858
2HGFG21548H700110,2008,HCM,CIVIC,1166,32713,12/8/2010,OK,56328020,27148939
2HGFG21548H701466,2008,HCM,CIVIC,292,14418,9/8/2008,TX,46949404,27380899
2HGFG21548H703606,2008,HCM,CIVIC,484,14612,6/23/2009,AZ,50006925,27894667
2HGFG21548H707199,2008,HCM,CIVIC,724,39042,12/21/2010,IL,56160675,28540179
2HGFG21548H707395,2008,HCM,CIVIC,960,32527,2/24/2011,AR,56991789,28579402
2HGFG21549H700352,2009,HCM,CIVIC,643,36027,12/28/2010,CA,56232972,29087610
2HGFG21558H700682,2008,HCM,CIVIC,1081,34700,11/15/2010,TX,55759995,27213227
2HGFG21558H702335,2008,HCM,CIVIC,972,37377,9/18/2010,FL,55062007,27618549
2HGFG21558H703310,2008,HCM,CIVIC,521,35009,7/30/2009,TX,50324596,27839359
2HGFG21558H703968,2008,HCM,CIVIC,1017,34003,1/13/2011,AR,56475917,27964523
2HGFG21558H704571,2008,HCM,CIVIC,651,27357,12/30/2009,NJ,51847967,28123123
2HGFG21558H706126,2008,HCM,CIVIC,521,54571,10/14/2009,VA,51211915,28331552
2HGFG21558H706661,2008,HCM,CIVIC,675,19240,3/29/2010,TX,52745852,28428866
2HGFG21558H706904,2008,HCM,CIVIC,647,29741,10/21/2010,MI,55426782,28491562
2HGFG21558H707003,2008,HCM,CIVIC,311,14499,5/19/2009,AZ,49684872,28511517
2HGFG21559H700098,2009,HCM,CIVIC,229,11062,9/19/2009,CT,50839218,29054613
2HGFG21559H701221,2009,HCM,CIVIC,400,34583,1/21/2010,NJ,52100833,29240400
2HGFG21559H701929,2009,HCM,CIVIC,765,35962,3/14/2011,VA,57172116,29375801
2HGFG21559H703924,2009,HCM,CIVIC,267,10119,3/30/2010,SC,52670929,29720403
2HGFG21568H700318,2008,HCM,CIVIC,1313,23351,6/22/2011,CA,58377273,27167600
2HGFG21568H701212,2008,HCM,CIVIC,1083,31523,11/11/2010,IL,55690570,27330315
2HGFG21568H703610,2008,HCM,CIVIC,164,4235,7/24/2008,AZ,46283145,27894676
2HGFG21568H703784,2008,HCM,CIVIC,544,35976,8/20/2009,CA,50530748,27929939
2HGFG21568H704188,2008,HCM,CIVIC,1096,56605,3/14/2011,IL,57456368,28038382
2HGFG21568H706586,2008,HCM,CIVIC,746,13406,6/15/2010,FL,53826925,28420193
2HGFG21568H707852,2008,HCM,CIVIC,718,29891,6/23/2010,NC,54061498,28671581
2HGFG21569H700854,2009,HCM,CIVIC,986,42595,8/13/2011,AZ,58937943,29175180
2HGFG21569H701096,2009,HCM,CIVIC,997,47960,1/2/2012,AZ,62107354,29231576
2HGFG21569H701163,2009,HCM,CIVIC,896,32368,10/18/2011,MD,62318768,29240402
2HGFG21569H701695,2009,HCM,CIVIC,1032,37901,9/17/2011,IN,59535056,29323588
2HGFG21578H700327,2008,HCM,CIVIC,1339,45413,6/14/2011,AZ,58162364,27167614
2HGFG21578H702708,2008,HCM,CIVIC,1292,29921,9/20/2011,WI,59572674,27684267
2HGFG21578H703566,2008,HCM,CIVIC,565,28441,8/25/2009,TX,50573702,27882458
2HGFG21578H705351,2008,HCM,CIVIC,201,5229,1/8/2009,WI,48462334,28223799
2HGFG21578H707715,2008,HCM,CIVIC,873,25466,11/23/2010,CO,55843007,28652259
2HGFG21578H709111,2008,HCM,CIVIC,692,21101,7/16/2010,TX,54280755,28908223
2HGFG21579H701950,2009,HCM,CIVIC,15,860,12/15/2008,FL,48168190,29381618
2HGFG21588H703088,2008,HCM,CIVIC,1315,50629,11/4/2011,HI,60998250,27798937
2HGFG21588H703396,2008,HCM,CIVIC,586,27401,11/24/2009,WV,51560073,27852646
2HGFG21588H703799,2008,HCM,CIVIC,1400,23052,12/21/2011,TN,61884314,27929969
2HGFG21588H704435,2008,HCM,CIVIC,1092,26705,3/16/2011,TN,57225867,28093938
2HGFG21588H705813,2008,HCM,CIVIC,1159,18519,7/28/2011,AZ,58710002,28262098
2HGFG21589H700466,2009,HCM,CIVIC,299,23851,8/4/2009,TX,50340205,29113943
2HGFG21589H701973,2009,HCM,CIVIC,866,27563,11/8/2011,SC,61133439,29388513
2HGFG21589H702119,2009,HCM,CIVIC,559,15113,11/18/2010,AZ,55818209,29419316
2HGFG21589H702668,2009,HCM,CIVIC,448,29337,1/5/2011,MI,56584784,29500621
2HGFG21589H703612,2009,HCM,CIVIC,397,22700,3/30/2010,FL,52679057,29673082
2HGFG21598H701382,2008,HCM,CIVIC,1287,69026,6/30/2011,TN,58374213,27360286
2HGFG21598H701804,2008,HCM,CIVIC,705,31812,12/9/2009,AL,51718696,27428127
2HGFG21598H702208,2008,HCM,CIVIC,913,30304,6/16/2010,CA,53827706,27592014
2HGFG21598H703858,2008,HCM,CIVIC,806,28333,8/7/2010,FL,54573474,27947174
2HGFG21598H703908,2008,HCM,CIVIC,740,17304,4/8/2010,OH,53500946,27958648
2HGFG21598H706226,2008,HCM,CIVIC,446,15487,7/20/2009,OK,50205964,28341436
2HGFG21598H706744,2008,HCM,CIVIC,1291,43153,11/29/2011,FL,61462644,28456942
2HGFG21598H706811,2008,HCM,CIVIC,968,48670,2/4/2011,TX,56744467,28466675
2HGFG21599H701268,2009,HCM,CIVIC,411,30732,10/16/2010,AL,55482732,29257120
2HGFG21599H702081,2009,HCM,CIVIC,1024,33663,10/20/2011,TX,60642047,29400820
2HGFG21599H704610,2009,HCM,CIVIC,664,33963,4/5/2011,OH,57533823,29805748
2HGFG215X8H701178,2008,HCM,CIVIC,990,35968,9/24/2010,AZ,55131945,27320671
2HGFG215X8H701794,2008,HCM,CIVIC,770,30873,6/29/2010,HI,54098840,27428075
2HGFG215X8H702590,2008,HCM,CIVIC,657,35973,10/21/2009,AZ,51195058,27668107
2HGFG215X8H703108,2008,HCM,CIVIC,1086,16300,2/14/2011,FL,56894038,27787145
2HGFG215X8H706056,2008,HCM,CIVIC,708,32651,4/28/2010,TX,53018403,28310564
2HGFG215X9H702316,2009,HCM,CIVIC,896,34009,11/9/2011,FL,61137272,29436932
2HGFG215X9H703210,2009,HCM,CIVIC,270,12654,2/17/2010,AL,52283734,29612973
2HGFG2A50AH700661,2010,HCM,CIVIC,650,31093,10/12/2011,FL,60251784,30622056
2HGFG2A52AH700807,2010,HCM,CIVIC,558,17642,11/1/2011,CA,61192142,31137717
2HGFG2A55AH701174,2010,HCM,CIVIC,463,39958,11/23/2011,AR,61384153,31582562
2HGFG2A59AH700237,2010,HCM,CIVIC,207,6809,7/26/2010,IN,54470653,30409493
JHMFA16508S002278,2008,SSS,CIVIC,186,27077,10/13/2008,AZ,47390823,27912957
JHMFA16538S000198,2008,SSS,CIVIC,1218,52617,8/31/2011,AZ,59214716,27771479
JHMFA16588S000424,2008,SSS,CIVIC,650,36605,11/7/2009,AZ,51437719,27795311
JHMFA36208S001763,2008,SSS,CIVIC,957,32010,12/13/2010,NY,56285709,27296440
JHMFA36208S002394,2008,SSS,CIVIC,632,57909,7/27/2009,CA,50475077,27331353
JHMFA36208S011158,2008,SSS,CIVIC,196,12058,10/6/2008,AZ,47252663,27942699
JHMFA36208S011838,2008,SSS,CIVIC,89,11136,6/14/2008,NY,45751708,27833837
JHMFA36208S018479,2008,SSS,CIVIC,862,66276,8/26/2010,CA,54933766,28316882
JHMFA36208S021057,2008,SSS,CIVIC,976,44177,1/28/2011,CA,56820737,28470502
JHMFA36208S027652,2008,SSS,CIVIC,1156,69326,10/4/2011,OH,60001048,28807593
JHMFA36208S029076,2008,SSS,CIVIC,464,24854,11/23/2009,NC,51535224,28848768
JHMFA36208S029109,2008,SSS,CIVIC,503,21370,12/30/2009,VA,51840650,28848769
JHMFA36208S031863,2008,SSS,CIVIC,686,30399,8/16/2010,IL,54704606,28994117
JHMFA36209S015289,2009,SSS,CIVIC,809,20494,6/29/2011,MI,58378170,29613632
JHMFA36218S002999,2008,SSS,CIVIC,550,17281,8/14/2009,AK,50545386,27389333
JHMFA36218S010004,2008,SSS,CIVIC,819,40312,5/4/2010,WA,53120891,27833889
JHMFA36218S011816,2008,SSS,CIVIC,603,28473,10/13/2009,AZ,51147724,27878220
JHMFA36218S012612,2008,SSS,CIVIC,1255,68425,11/2/2011,TX,60834650,27942794
JHMFA36218S013095,2008,SSS,CIVIC,233,13823,12/5/2008,GA,48029470,27938870
JHMFA36218S014621,2008,SSS,CIVIC,565,33632,10/6/2009,FL,51124245,28080833
JHMFA36218S016868,2008,SSS,CIVIC,1036,78620,3/3/2011,CA,57224360,28291419
JHMFA36218S018152,2008,SSS,CIVIC,1034,52183,2/18/2011,CA,56949245,28316965
JHMFA36218S022444,2008,SSS,CIVIC,956,33861,1/24/2011,AZ,56560199,28601073
JHMFA36218S028776,2008,SSS,CIVIC,527,30751,3/1/2010,FL,52429924,28868896
JHMFA36218S030124,2008,SSS,CIVIC,940,31779,3/23/2011,TX,57357142,28921955
JHMFA36219S007962,2009,SSS,CIVIC,784,32591,1/15/2011,SC,56799527,29341024
JHMFA36219S010618,2009,SSS,CIVIC,862,35079,9/7/2011,FL,59409332,29509083
JHMFA36219S011011,2009,SSS,CIVIC,964,22697,12/27/2011,FL,62336497,29559403
JHMFA36219S012823,2009,SSS,CIVIC,349,10547,4/6/2010,CA,52783522,29555450
JHMFA36219S014569,2009,SSS,CIVIC,860,31234,8/6/2011,FL,58890846,29592351
JHMFA36228S001344,2008,SSS,CIVIC,374,20210,11/13/2008,CA,47788959,27331401
JHMFA36228S013347,2008,SSS,CIVIC,1272,29882,9/19/2011,FL,59555861,27942881
JHMFA36228S015163,2008,SSS,CIVIC,1160,98378,6/16/2011,TX,58254988,28081018
JHMFA36228S016412,2008,SSS,CIVIC,1265,99740,10/29/2011,MA,61107968,28173450
JHMFA36228S019956,2008,SSS,CIVIC,1001,59439,2/14/2011,TX,56863437,28470692
JHMFA36228S022825,2008,SSS,CIVIC,1018,35667,4/5/2011,AZ,57489512,28640118
JHMFA36228S023361,2008,SSS,CIVIC,880,20974,11/10/2010,HI,55741803,28640128
JHMFA36228S026728,2008,SSS,CIVIC,924,35550,1/28/2011,TX,56643506,28756114
JHMFA36228S031234,2008,SSS,CIVIC,782,33901,10/11/2010,TX,55302209,28936601
JHMFA36238S001630,2008,SSS,CIVIC,1126,48842,3/14/2011,CA,57240690,27309267
JHMFA36238S011350,2008,SSS,CIVIC,559,16258,10/2/2009,FL,50991239,27942898
JHMFA36238S013096,2008,SSS,CIVIC,1288,35379,11/5/2011,KS,60951336,27938910
JHMFA36238S014961,2008,SSS,CIVIC,1030,70547,3/25/2011,NH,57347585,28081132
JHMFA36238S021716,2008,SSS,CIVIC,924,99460,12/11/2010,TX,56172542,28530869
JHMFA36238S026883,2008,SSS,CIVIC,642,31893,6/26/2010,NE,53973576,28770112
JHMFA36238S030559,2008,SSS,CIVIC,1113,66568,9/17/2011,AZ,59560940,28896906
JHMFA36238S031436,2008,SSS,CIVIC,653,13740,7/30/2010,CA,54705582,28936684
JHMFA36239S005842,2009,SSS,CIVIC,504,14892,4/2/2010,CA,52761137,29235172
JHMFA36248S000213,2008,SSS,CIVIC,443,15561,12/30/2008,CA,48370423,27227806
JHMFA36248S006030,2008,SSS,CIVIC,1162,90305,7/6/2011,FL,58420595,27621441
JHMFA36248S006240,2008,SSS,CIVIC,1421,77729,11/5/2011,TX,61089340,27621460
JHMFA36248S010692,2008,SSS,CIVIC,651,30045,1/29/2010,CA,52165747,27771796
JHMFA36248S011972,2008,SSS,CIVIC,626,43190,11/10/2009,NC,51442069,27834207
JHMFA36248S016797,2008,SSS,CIVIC,472,30246,8/18/2009,MO,50498822,28317223
JHMFA36248S024883,2008,SSS,CIVIC,819,32297,10/2/2010,TX,55264475,28706136
JHMFA36248S027542,2008,SSS,CIVIC,1208,60118,11/21/2011,FL,61855306,28791844
JHMFA36248S027704,2008,SSS,CIVIC,851,89696,11/24/2010,CA,55904201,28807750
JHMFA36249S000584,2009,SSS,CIVIC,1117,45315,11/16/2011,CA,61309218,29007919
JHMFA36249S006594,2009,SSS,CIVIC,551,21382,8/27/2010,AZ,55076712,29257446
JHMFA36249S006790,2009,SSS,CIVIC,873,30106,6/9/2011,WA,58130906,29272356
JHMFA36249S006921,2009,SSS,CIVIC,706,35650,4/29/2011,AZ,57720271,29296185
JHMFA36249S007759,2009,SSS,CIVIC,1043,28673,10/12/2011,AL,60303937,29365389
JHMFA36249S013092,2009,SSS,CIVIC,693,32976,2/22/2011,TX,57059151,29555727
